;ID;jenis_kelamin;pemilik_mobil;pemilik_properti;anak;pendapatan_tahunan;jenis_pendapatan;pendidikan;status_perkawinan;jenis_rumah;usia;pengalaman_kerja;telepon_seluler;telepon_kerja;telepon;ID_email;anggota_keluarga
1385;5069141;F;N;N;0;135000.0;Commercial associate;Higher education;Married;With parents;42.00.00;01.00;1;0;0;1;2
1386;5035431;M;Y;Y;0;1.913.993.262.295.080;Working;Secondary / secondary special;Single / not married;House / apartment;39.00.00;03.00;1;0;0;0;1
1387;5090464;F;N;N;0;126000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;46.00.00;16.00;1;1;0;0;2
1388;5149296;F;Y;Y;0;247500.0;Commercial associate;Higher education;Married;House / apartment;40.00.00;05.00;1;0;1;1;2
1389;5023914;F;N;Y;2;184500.0;Working;Secondary / secondary special;Married;House / apartment;27.00.00;05.00;1;1;1;0;4
1390;5079004;F;N;Y;0;165600.0;Pensioner;Secondary / secondary special;Widow;House / apartment;59.00.00;00.00;1;0;1;0;1
1391;5112736;M;Y;Y;0;315000.0;Working;Higher education;Married;House / apartment;50.00.00;08.00;1;0;0;0;2
1392;5023147;F;N;N;0;112500.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;58.00.00;00.00;1;0;0;0;1
1393;5050619;M;Y;N;0;112500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;27.00.00;05.00;1;0;1;0;2
1394;5052606;M;N;Y;0;202500.0;Commercial associate;Secondary / secondary special;Single / not married;Rented apartment;51.00.00;04.00;1;0;0;0;1
1395;5036870;F;N;Y;0;72000.0;Pensioner;Secondary / secondary special;Married;House / apartment;60.00.00;00.00;1;0;0;0;2
1396;5021551;F;N;Y;0;202500.0;Commercial associate;Secondary / secondary special;Married;House / apartment;57.00.00;04.00;1;0;0;0;2
1397;5067242;F;Y;Y;0;391500.0;Working;Secondary / secondary special;Married;House / apartment;47.00.00;20.00;1;0;0;0;2
1398;5068807;M;Y;Y;1;112500.0;Working;Higher education;Married;House / apartment;32.00.00;01.00;1;0;0;1;3
1399;5024666;F;N;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;40.00.00;13.00;1;1;1;0;2
1400;5089497;F;N;N;1;112500.0;Working;Secondary / secondary special;Widow;House / apartment;55.00.00;04.00;1;0;0;0;2
1401;5045623;F;N;Y;1;270000.0;State servant;Secondary / secondary special;Married;House / apartment;39.00.00;07.00;1;0;0;0;3
1402;5091822;M;N;Y;0;270000.0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;40.00.00;16.00;1;0;0;0;1
1403;5114227;M;Y;N;2;247500.0;Working;Secondary / secondary special;Married;House / apartment;50.00.00;16.00;1;1;0;0;4
1404;5067259;M;Y;Y;0;360000.0;Pensioner;Secondary / secondary special;Married;House / apartment;57.00.00;00.00;1;0;0;1;2
1405;5068320;F;N;Y;0;189000.0;Pensioner;Higher education;Separated;House / apartment;62.00.00;00.00;1;0;0;0;1
1406;5116621;F;Y;Y;1;157500.0;State servant;Secondary / secondary special;Married;House / apartment;38.00.00;09.00;1;0;0;0;3
1407;5091925;F;Y;Y;0;405000.0;Commercial associate;Incomplete higher;Married;House / apartment;51.00.00;11.00;1;0;1;0;2
1408;5041758;F;N;Y;0;157500.0;State servant;Higher education;Married;House / apartment;41.00.00;10.00;1;0;1;0;2
1409;5025936;F;N;Y;0;130500.0;Working;Secondary / secondary special;Married;House / apartment;37.00.00;15.00;1;0;0;0;2
1410;5041540;F;N;Y;1;135000.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;53.00.00;00.00;1;0;0;0;3
1411;5061145;F;Y;Y;0;90000.0;Pensioner;Secondary / secondary special;Married;House / apartment;59.00.00;00.00;1;0;0;0;2
1412;5033608;F;N;N;0;67500.0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;52.00.00;00.00;1;0;0;0;2
1413;5146456;F;N;Y;0;135000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;42.00.00;05.00;1;0;0;0;2
1414;5091369;M;Y;Y;0;247500.0;Working;Secondary / secondary special;Married;House / apartment;42.00.00;03.00;1;1;1;0;2
1415;5142547;F;Y;Y;0;157500.0;Commercial associate;Higher education;Single / not married;House / apartment;43.952.817.824.377.400;03.00;1;0;0;0;1
1416;5091708;F;Y;Y;0;135000.0;Working;Higher education;Married;House / apartment;34.00.00;11.00;1;0;0;0;2
1417;5022136;F;N;Y;0;126000.0;Pensioner;Secondary / secondary special;Married;House / apartment;57.00.00;00.00;1;0;0;0;2
1418;5088181;F;N;N;0;180000.0;Working;Incomplete higher;Widow;House / apartment;54.00.00;05.00;1;1;1;0;1
1419;5104981;F;N;N;0;112500.0;Pensioner;Secondary / secondary special;Separated;Municipal apartment;59.00.00;00.00;1;0;0;0;1
1420;5093248;F;N;Y;0;247500.0;Commercial associate;Higher education;Married;House / apartment;33.00.00;08.00;1;0;0;0;2
1421;5145970;F;N;Y;0;112500.0;Pensioner;Secondary / secondary special;Widow;House / apartment;63.00.00;00.00;1;0;0;0;1
1422;5112738;M;Y;Y;0;315000.0;Working;Higher education;Married;House / apartment;50.00.00;08.00;1;0;0;0;2
1423;5143219;F;N;Y;0;67500.0;Pensioner;Lower secondary;Single / not married;House / apartment;61.00.00;00.00;1;0;0;0;1
1424;5069007;M;Y;Y;0;337500.0;Working;Higher education;Married;With parents;29.00.00;03.00;1;0;0;0;2
1425;5113801;F;N;Y;1;337500.0;Working;Secondary / secondary special;Married;House / apartment;35.00.00;09.00;1;0;0;1;3
1426;5054625;F;N;Y;0;112500.0;Pensioner;Secondary / secondary special;Widow;House / apartment;60.00.00;00.00;1;0;0;0;1
1427;5054733;F;N;N;1;157500.0;Commercial associate;Higher education;Married;House / apartment;30.00.00;04.00;1;0;0;0;3
1428;5050482;F;N;N;0;292500.0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;51.00.00;29.00.00;1;0;0;0;2
1429;5142691;M;Y;N;2;135000.0;State servant;Secondary / secondary special;Married;House / apartment;38.00.00;18.00;1;1;1;0;4
1430;5067696;M;Y;Y;0;450000.0;Working;Higher education;Married;House / apartment;52.00.00;12.00;1;0;1;0;2
1431;5105577;F;N;N;0;180000.0;Working;Secondary / secondary special;Married;Municipal apartment;33.00.00;01.00;1;1;1;0;2
1432;5033714;M;N;Y;1;135000.0;Working;Secondary / secondary special;Married;House / apartment;38.00.00;08.00;1;1;1;0;3
1433;5062016;F;N;N;0;180000.0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;31.00.00;07.00;1;0;0;0;1
1434;5045798;F;Y;N;0;202500.0;Working;Higher education;Married;House / apartment;25.00.00;00.00;1;0;0;0;2
1435;5066915;M;Y;Y;0;180000.0;Working;Higher education;Married;With parents;30.00.00;04.00;1;0;0;0;2
1436;5088853;F;Y;Y;0;112500.0;Working;Higher education;Married;House / apartment;31.00.00;06.00;1;0;0;1;2
1437;5037169;M;Y;Y;0;135000.0;Pensioner;Secondary / secondary special;Married;House / apartment;67.00.00;00.00;1;0;0;0;2
1438;5142752;F;N;N;0;81000.0;Working;Secondary / secondary special;Single / not married;House / apartment;49.00.00;01.00;1;1;1;0;1
1439;5116056;F;N;N;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;49.00.00;29.00.00;1;0;0;0;2
1440;5143025;M;N;N;0;270000.0;Working;Secondary / secondary special;Married;With parents;32.00.00;02.00;1;1;1;0;2
1441;5091549;F;N;Y;0;247500.0;Commercial associate;Secondary / secondary special;Married;House / apartment;34.00.00;08.00;1;0;1;0;2
1442;5061161;M;Y;Y;3;202500.0;Working;Secondary / secondary special;Married;House / apartment;36.00.00;10.00;1;0;1;0;5
1443;5142248;F;N;Y;0;225000.0;State servant;Secondary / secondary special;Married;House / apartment;54.00.00;06.00;1;0;0;0;2
1444;5068262;F;N;N;2;157500.0;State servant;Higher education;Married;House / apartment;35.00.00;15.00;1;0;0;0;4
1445;5090415;F;Y;N;0;216000.0;Working;Secondary / secondary special;Single / not married;House / apartment;54.00.00;27.00.00;1;1;1;0;1
1446;5100010;M;Y;N;0;202500.0;Working;Secondary / secondary special;Married;House / apartment;43.952.817.824.377.400;03.00;1;1;1;0;2
1447;5068843;F;N;Y;0;135000.0;Working;Secondary / secondary special;Single / not married;House / apartment;62.00.00;12.00;1;1;1;0;1
1448;5114166;M;Y;N;1;247500.0;Working;Higher education;Married;House / apartment;25.00.00;01.00;1;1;0;1;3
1449;5105715;F;N;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;38.00.00;08.00;1;0;0;0;2
1450;5105842;M;Y;Y;0;67500.0;Pensioner;Secondary / secondary special;Married;House / apartment;63.00.00;00.00;1;0;0;0;2
1451;5145964;F;N;N;2;130500.0;Working;Secondary / secondary special;Married;House / apartment;42.00.00;10.00;1;0;0;0;4
1452;5089658;F;N;N;0;99000.0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;45.00.00;01.00;1;1;0;0;1
1453;5068233;M;N;Y;1;112500.0;State servant;Secondary / secondary special;Married;House / apartment;38.00.00;01.00;1;0;0;0;3
1454;5113259;F;Y;Y;0;247500.0;Working;Secondary / secondary special;Single / not married;With parents;32.00.00;01.00;1;0;0;0;1
1455;5052622;M;Y;Y;1;180000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;44.00.00;05.00;1;0;1;0;3
1456;5137151;F;N;N;0;225000.0;Pensioner;Secondary / secondary special;Married;House / apartment;56.00.00;00.00;1;0;1;0;2
1457;5095423;M;Y;Y;0;405000.0;Working;Higher education;Married;House / apartment;32.00.00;05.00;1;1;0;1;2
1458;5058408;M;Y;Y;0;247500.0;Working;Higher education;Married;House / apartment;35.00.00;07.00;1;0;0;0;2
1459;5068324;F;N;Y;0;171000.0;Working;Higher education;Married;House / apartment;50.00.00;11.00;1;0;0;0;2
1460;5022156;F;Y;Y;2;180000.0;Commercial associate;Higher education;Married;House / apartment;32.00.00;08.00;1;0;1;1;4
1461;5137365;M;Y;N;0;337500.0;Working;Secondary / secondary special;Married;House / apartment;40.00.00;03.00;1;0;1;0;2
1462;5068811;F;N;Y;0;315000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;40.00.00;07.00;1;0;0;0;2
1463;5068238;F;N;Y;0;247500.0;Working;Secondary / secondary special;Married;House / apartment;31.00.00;07.00;1;1;1;0;2
1464;5046495;F;N;Y;0;180000.0;Pensioner;Secondary / secondary special;Married;House / apartment;59.00.00;00.00;1;0;0;0;2
1465;5023491;M;Y;Y;0;83250.0;Working;Secondary / secondary special;Married;House / apartment;56.00.00;17.00;1;1;1;1;2
1466;5125510;M;N;Y;1;202500.0;Commercial associate;Secondary / secondary special;Married;House / apartment;41.00.00;00.00;1;0;1;0;3
1467;5113401;M;Y;Y;0;450000.0;Commercial associate;Higher education;Single / not married;House / apartment;30.00.00;02.00;1;0;0;1;1
1468;5010202;M;Y;Y;0;135000.0;Working;Lower secondary;Married;With parents;27.00.00;05.00;1;0;0;1;2
1469;5143175;M;Y;N;0;225000.0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;48.00.00;07.00;1;0;0;0;1
1470;5041739;M;N;Y;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;34.00.00;01.00;1;0;0;0;3
1471;5048217;M;Y;Y;1;270000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;34.00.00;02.00;1;0;0;0;3
1472;5091382;F;Y;Y;2;216000.0;Working;Higher education;Married;House / apartment;35.00.00;13.00;1;0;0;0;4
1473;5143314;M;N;Y;0;114750.0;Pensioner;Secondary / secondary special;Separated;House / apartment;58.00.00;00.00;1;0;0;0;1
1474;5009918;F;N;Y;2;99000.0;Commercial associate;Higher education;Married;House / apartment;35.00.00;01.00;1;0;1;0;4
1475;5024238;F;N;Y;0;47250.0;Pensioner;Secondary / secondary special;Married;Municipal apartment;59.00.00;00.00;1;0;1;0;2
1476;5114427;F;N;N;0;49500.0;Pensioner;Secondary / secondary special;Married;House / apartment;65.00.00;00.00;1;0;0;0;2
1477;5091406;F;N;Y;0;135000.0;Working;Secondary / secondary special;Single / not married;House / apartment;48.00.00;05.00;1;1;0;0;1
1478;5023816;F;Y;Y;1;225000.0;Commercial associate;Higher education;Married;House / apartment;47.00.00;02.00;1;1;1;0;3
1479;5126562;F;N;N;0;450000.0;Working;Higher education;Married;House / apartment;30.00.00;09.00;1;0;0;0;2
1480;5054775;M;N;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;59.00.00;04.00;1;0;0;0;2
1481;5091171;M;N;Y;0;90000.0;Pensioner;Secondary / secondary special;Married;House / apartment;66.00.00;00.00;1;0;0;0;2
1482;5062011;F;N;N;0;180000.0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;31.00.00;07.00;1;0;0;0;1
1483;5062407;F;N;Y;0;103500.0;Pensioner;Secondary / secondary special;Widow;House / apartment;66.00.00;00.00;1;0;1;0;1
1484;5094926;F;Y;Y;0;135000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;33.00.00;04.00;1;1;0;0;2
1485;5067312;F;Y;Y;0;225000.0;Pensioner;Secondary / secondary special;Married;House / apartment;63.00.00;00.00;1;0;0;0;2
1486;5125462;M;N;Y;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;50.00.00;14.00;1;0;0;0;3
1487;5114240;F;N;N;0;270000.0;Working;Secondary / secondary special;Married;House / apartment;46.00.00;02.00;1;1;0;0;2
1488;5068367;F;Y;Y;1;270000.0;Working;Secondary / secondary special;Married;House / apartment;39.00.00;09.00;1;0;0;0;3
1489;5051120;M;N;N;0;202500.0;State servant;Higher education;Married;House / apartment;35.00.00;14.00;1;0;0;0;2
1490;5114348;M;Y;N;0;180000.0;Commercial associate;Secondary / secondary special;Married;Municipal apartment;27.00.00;08.00;1;1;0;0;2
1491;5067506;M;N;Y;0;180000.0;Working;Lower secondary;Civil marriage;House / apartment;36.00.00;06.00;1;0;0;0;2
1492;5118441;F;Y;N;1;108000.0;Commercial associate;Higher education;Married;House / apartment;44.00.00;01.00;1;1;0;0;3
1493;5054343;F;Y;N;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;57.00.00;03.00;1;0;1;0;2
1494;5009000;M;Y;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;27.00.00;02.00;1;0;0;0;2
1495;5090302;F;N;Y;0;405000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;48.00.00;13.00;1;0;0;1;2
1496;5067299;M;N;Y;0;225000.0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;25.00.00;03.00;1;0;0;1;1
1497;5010344;F;N;N;0;216000.0;Pensioner;Secondary / secondary special;Married;House / apartment;63.00.00;00.00;1;0;0;0;2
1498;5011032;F;N;Y;1;135000.0;Working;Academic degree;Civil marriage;House / apartment;48.00.00;21.00;1;0;1;0;3
1499;5038582;F;N;Y;0;112500.0;Pensioner;Secondary / secondary special;Married;House / apartment;67.00.00;00.00;1;0;0;0;2
1500;5067729;F;N;Y;1;135000.0;Commercial associate;Incomplete higher;Married;House / apartment;28.00.00;07.00;1;1;1;0;3
1501;5067638;F;N;Y;0;157500.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;63.00.00;00.00;1;0;1;0;1
1502;5010795;F;N;N;0;45000.0;State servant;Secondary / secondary special;Married;House / apartment;38.00.00;15.00;1;1;1;0;2
1503;5116594;M;Y;N;0;157500.0;Working;Higher education;Married;House / apartment;43.00.00;02.00;1;0;0;0;2
1504;5068310;M;N;Y;1;198000.0;Commercial associate;Incomplete higher;Single / not married;House / apartment;26.00.00;00.00;1;0;0;0;2
1505;5087880;F;N;N;0;234000.0;State servant;Higher education;Civil marriage;House / apartment;60.00.00;14.00;1;0;0;1;2
1506;5125172;F;Y;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;41.00.00;01.00;1;0;0;0;2
1507;5117190;F;N;Y;3;207000.0;Commercial associate;Secondary / secondary special;Widow;House / apartment;42.00.00;01.00;1;1;1;0;4
1508;5009798;F;N;N;0;198000.0;Pensioner;Secondary / secondary special;Widow;House / apartment;60.00.00;00.00;1;0;1;0;1
1509;5024077;F;Y;Y;0;157500.0;Pensioner;Secondary / secondary special;Widow;House / apartment;56.00.00;00.00;1;0;0;0;1
1510;5118580;F;Y;Y;0;180000.0;Working;Secondary / secondary special;Married;House / apartment;36.00.00;05.00;1;0;0;0;2
1511;5053535;F;N;Y;0;216000.0;Pensioner;Higher education;Single / not married;House / apartment;56.00.00;00.00;1;0;0;0;1
1512;5045070;F;N;N;0;112500.0;Working;Secondary / secondary special;Married;House / apartment;28.00.00;07.00;1;0;0;0;2
1513;5062334;F;N;N;0;94500.0;Working;Higher education;Married;House / apartment;25.00.00;03.00;1;0;0;0;2
1514;5051097;F;N;N;0;69750.0;Pensioner;Secondary / secondary special;Widow;Municipal apartment;60.00.00;00.00;1;0;1;0;1
1515;5021968;F;N;N;1;103500.0;Working;Secondary / secondary special;Married;House / apartment;32.00.00;03.00;1;0;0;0;3
1516;5028858;M;Y;Y;1;157500.0;Working;Secondary / secondary special;Married;House / apartment;38.00.00;08.00;1;0;0;0;3
1517;5067182;F;N;Y;0;112500.0;Working;Higher education;Married;House / apartment;31.00.00;02.00;1;1;0;0;2
1518;5112652;F;N;N;0;67500.0;Working;Secondary / secondary special;Married;With parents;44.00.00;08.00;1;1;1;0;2
1519;5115523;F;N;Y;3;112500.0;Working;Secondary / secondary special;Married;House / apartment;36.00.00;10.00;1;0;0;0;5
1520;5105069;M;N;Y;0;157500.0;Working;Incomplete higher;Married;House / apartment;37.00.00;01.00;1;1;1;0;2
1521;5079127;M;N;Y;0;270000.0;Working;Higher education;Married;House / apartment;33.00.00;06.00;1;0;0;0;2
1522;5088689;M;N;Y;1;135000.0;Working;Secondary / secondary special;Married;House / apartment;51.00.00;04.00;1;1;1;0;3
1523;5132784;M;Y;Y;0;112500.0;Working;Secondary / secondary special;Single / not married;House / apartment;24.00.00;01.00;1;1;0;0;1
1524;5048458;F;Y;Y;1;126000.0;Working;Higher education;Married;House / apartment;26.00.00;00.00;1;0;0;0;3
1525;5023719;F;Y;Y;0;175500.0;Pensioner;Higher education;Married;House / apartment;60.00.00;00.00;1;0;1;0;2
1526;5065477;M;N;N;1;148500.0;Working;Secondary / secondary special;Married;House / apartment;37.00.00;00.00;1;0;0;0;3
1527;5024096;F;Y;N;0;126000.0;State servant;Incomplete higher;Single / not married;House / apartment;33.00.00;14.00;1;1;0;0;1
1528;5033520;F;Y;Y;3;180000.0;Working;Secondary / secondary special;Married;Municipal apartment;34.00.00;16.00;1;0;1;0;5
1529;5028612;M;Y;Y;0;225000.0;Commercial associate;Higher education;Single / not married;With parents;29.00.00;06.00;1;0;1;0;1
1530;5089954;M;N;Y;1;126000.0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;35.00.00;06.00;1;0;0;0;3
1531;5048642;F;N;N;0;157500.0;Pensioner;Secondary / secondary special;Separated;House / apartment;66.00.00;00.00;1;0;0;0;1
1532;5125261;M;N;Y;0;157500.0;Commercial associate;Higher education;Married;House / apartment;42.00.00;03.00;1;1;1;0;2
1533;5100133;M;Y;Y;2;270000.0;Commercial associate;Higher education;Married;House / apartment;38.00.00;05.00;1;0;0;0;4
1534;5096856;M;Y;Y;0;180000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;49.00.00;10.00;1;0;0;0;2
1535;5089719;F;N;N;0;144000.0;Working;Secondary / secondary special;Married;House / apartment;55.00.00;13.00;1;0;1;0;2
1536;5033447;F;Y;N;0;112500.0;Commercial associate;Higher education;Married;House / apartment;30.00.00;02.00;1;0;0;0;2
1537;5090942;M;N;N;0;225000.0;Commercial associate;Secondary / secondary special;Married;House / apartment;37.00.00;04.00;1;0;0;0;2
1538;5125816;F;Y;N;0;450000.0;Pensioner;Higher education;Married;House / apartment;54.00.00;15.00;1;1;1;0;2
1539;5149946;F;N;Y;0;180000.0;Working;Higher education;Married;House / apartment;61.00.00;02.00;1;1;1;0;2
1540;5024049;F;Y;Y;1;144000.0;Working;Higher education;Married;House / apartment;35.00.00;08.00;1;0;0;0;3
